time_index,time_s,prob_disrupt,prob_disrupt_clamped,streak,pred_disruptive,triggered,trigger_index,trigger_time_s
0,0.0,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
1,0.001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
2,0.002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
3,0.003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
4,0.004,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
5,0.005,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
6,0.006,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
7,0.007,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
8,0.008,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
9,0.009000000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
10,0.01,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
11,0.011,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
12,0.012,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
13,0.013000000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
14,0.014,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
15,0.015,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
16,0.016,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
17,0.017,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
18,0.018000000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
19,0.019,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
20,0.02,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
21,0.021,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
22,0.022,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
23,0.023,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
24,0.024,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
25,0.025,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
26,0.026000000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
27,0.027,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
28,0.028,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
29,0.029,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
30,0.03,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
31,0.031,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
32,0.032,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
33,0.033,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
34,0.034,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
35,0.035,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
36,0.036000000000000004,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
37,0.037,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
38,0.038,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
39,0.039,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
40,0.04,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
41,0.041,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
42,0.042,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
43,0.043000000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
44,0.044,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
45,0.045,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
46,0.046,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
47,0.047,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
48,0.048,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
49,0.049,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
50,0.05,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
51,0.051000000000000004,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
52,0.052000000000000005,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
53,0.053,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
54,0.054,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
55,0.055,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
56,0.056,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
57,0.057,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
58,0.058,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
59,0.059000000000000004,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
60,0.06,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
61,0.061,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
62,0.062,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
63,0.063,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
64,0.064,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
65,0.065,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
66,0.066,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
67,0.067,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
68,0.068,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
69,0.069,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
70,0.07,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
71,0.07100000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
72,0.07200000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
73,0.073,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
74,0.074,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
75,0.075,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
76,0.076,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
77,0.077,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
78,0.078,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
79,0.079,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
80,0.08,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
81,0.081,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
82,0.082,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
83,0.083,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
84,0.084,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
85,0.085,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
86,0.08600000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
87,0.08700000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
88,0.088,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
89,0.089,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
90,0.09,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
91,0.091,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
92,0.092,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
93,0.093,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
94,0.094,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
95,0.095,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
96,0.096,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
97,0.097,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
98,0.098,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
99,0.099,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
100,0.1,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
101,0.101,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
102,0.10200000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
103,0.10300000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
104,0.10400000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
105,0.105,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
106,0.106,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
107,0.107,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
108,0.108,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
109,0.109,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
110,0.11,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
111,0.111,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
112,0.112,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
113,0.113,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
114,0.114,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
115,0.115,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
116,0.116,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
117,0.117,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
118,0.11800000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
119,0.11900000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
120,0.12,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
121,0.121,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
122,0.122,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
123,0.123,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
124,0.124,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
125,0.125,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
126,0.126,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
127,0.127,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
128,0.128,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
129,0.129,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
130,0.13,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
131,0.131,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
132,0.132,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
133,0.133,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
134,0.134,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
135,0.135,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
136,0.136,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
137,0.137,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
138,0.138,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
139,0.139,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
140,0.14,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
141,0.14100000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
142,0.14200000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
143,0.14300000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
144,0.14400000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
145,0.145,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
146,0.146,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
147,0.147,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
148,0.148,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
149,0.149,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
150,0.15,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
151,0.151,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
152,0.152,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
153,0.153,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
154,0.154,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
155,0.155,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
156,0.156,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
157,0.157,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
158,0.158,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
159,0.159,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
160,0.16,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
161,0.161,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
162,0.162,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
163,0.163,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
164,0.164,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
165,0.165,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
166,0.166,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
167,0.167,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
168,0.168,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
169,0.169,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
170,0.17,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
171,0.171,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
172,0.17200000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
173,0.17300000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
174,0.17400000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
175,0.17500000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
176,0.176,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
177,0.177,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
178,0.178,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
179,0.179,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
180,0.18,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
181,0.181,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
182,0.182,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
183,0.183,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
184,0.184,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
185,0.185,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
186,0.186,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
187,0.187,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
188,0.188,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
189,0.189,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
190,0.19,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
191,0.191,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
192,0.192,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
193,0.193,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
194,0.194,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
195,0.195,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
196,0.196,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
197,0.197,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
198,0.198,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
199,0.199,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
200,0.2,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
201,0.201,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
202,0.202,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
203,0.203,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
204,0.20400000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
205,0.20500000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
206,0.20600000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
207,0.20700000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
208,0.20800000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
209,0.209,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
210,0.21,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
211,0.211,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
212,0.212,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
213,0.213,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
214,0.214,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
215,0.215,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
216,0.216,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
217,0.217,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
218,0.218,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
219,0.219,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
220,0.22,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
221,0.221,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
222,0.222,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
223,0.223,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
224,0.224,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
225,0.225,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
226,0.226,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
227,0.227,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
228,0.228,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
229,0.229,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
230,0.23,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
231,0.231,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
232,0.232,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
233,0.233,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
234,0.234,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
235,0.23500000000000001,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
236,0.23600000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
237,0.23700000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
238,0.23800000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
239,0.23900000000000002,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
240,0.24,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
241,0.241,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
242,0.242,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
243,0.243,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
244,0.244,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
245,0.245,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
246,0.246,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
247,0.247,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
248,0.248,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
249,0.249,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
250,0.25,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
251,0.251,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
252,0.252,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
253,0.253,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
254,0.254,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
255,0.255,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
256,0.256,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
257,0.257,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
258,0.258,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
259,0.259,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
260,0.26,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
261,0.261,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
262,0.262,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
263,0.263,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
264,0.264,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
265,0.265,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
266,0.266,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
267,0.267,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
268,0.268,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
269,0.269,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
270,0.27,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
271,0.271,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
272,0.272,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
273,0.273,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
274,0.274,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
275,0.275,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
276,0.276,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
277,0.277,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
278,0.278,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
279,0.279,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
280,0.28,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
281,0.281,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
282,0.28200000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
283,0.28300000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
284,0.28400000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
285,0.28500000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
286,0.28600000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
287,0.28700000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
288,0.28800000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
289,0.289,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
290,0.29,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
291,0.291,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
292,0.292,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
293,0.293,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
294,0.294,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
295,0.295,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
296,0.296,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
297,0.297,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
298,0.298,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
299,0.299,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
300,0.3,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
301,0.301,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
302,0.302,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
303,0.303,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
304,0.304,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
305,0.305,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
306,0.306,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
307,0.307,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
308,0.308,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
309,0.309,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
310,0.31,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
311,0.311,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
312,0.312,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
313,0.313,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
314,0.314,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
315,0.315,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
316,0.316,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
317,0.317,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
318,0.318,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
319,0.319,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
320,0.32,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
321,0.321,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
322,0.322,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
323,0.323,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
324,0.324,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
325,0.325,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
326,0.326,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
327,0.327,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
328,0.328,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
329,0.329,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
330,0.33,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
331,0.331,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
332,0.332,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
333,0.333,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
334,0.334,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
335,0.335,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
336,0.336,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
337,0.337,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
338,0.338,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
339,0.339,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
340,0.34,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
341,0.341,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
342,0.342,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
343,0.343,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
344,0.34400000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
345,0.34500000000000003,0.2016700953245163,0.2016700953245163,0,0,0,494,0.494
